净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0861,1.0861,-0.39%,开放申购,开放赎回,
2016-07-19,1.0903,1.0903,0.24%,开放申购,开放赎回,
2016-07-18,1.0877,1.0877,-0.25%,开放申购,开放赎回,
2016-07-15,1.0904,1.0904,-0.12%,开放申购,开放赎回,
2016-07-14,1.0917,1.0917,-0.57%,开放申购,开放赎回,
2016-07-13,1.0980,1.0980,-0.93%,开放申购,开放赎回,
2016-07-12,1.1083,1.1083,-0.19%,开放申购,开放赎回,
2016-07-11,1.1104,1.1104,0.42%,开放申购,开放赎回,
2016-07-08,1.1058,1.1058,-0.79%,开放申购,开放赎回,
2016-07-07,1.1146,1.1146,0.13%,开放申购,开放赎回,
2016-07-06,1.1131,1.1131,1.62%,开放申购,开放赎回,
2016-07-05,1.0954,1.0954,-0.35%,开放申购,开放赎回,
2016-07-04,1.0992,1.0992,1.22%,开放申购,开放赎回,
2016-07-01,1.0860,1.0860,1.04%,开放申购,开放赎回,
2016-06-30,1.0748,1.0748,-0.35%,开放申购,开放赎回,
2016-06-29,1.0786,1.0786,0.39%,开放申购,开放赎回,
2016-06-28,1.0744,1.0744,-0.34%,开放申购,开放赎回,
2016-06-27,1.0781,1.0781,0.44%,开放申购,开放赎回,
2016-06-24,1.0734,1.0734,4.49%,开放申购,开放赎回,
2016-06-23,1.0273,1.0273,0.12%,开放申购,开放赎回,
2016-06-22,1.0261,1.0261,-1.07%,开放申购,开放赎回,
2016-06-21,1.0372,1.0372,-0.12%,开放申购,开放赎回,
2016-06-20,1.0384,1.0384,-0.25%,开放申购,开放赎回,
2016-06-17,1.0410,1.0410,-1.71%,开放申购,开放赎回,
2016-06-16,1.0591,1.0591,1.70%,开放申购,开放赎回,
2016-06-15,1.0414,1.0414,0.44%,开放申购,开放赎回,
2016-06-14,1.0368,1.0368,-0.09%,开放申购,开放赎回,
2016-06-13,1.0377,1.0377,2.31%,开放申购,开放赎回,
2016-06-08,1.0143,1.0143,0.77%,开放申购,开放赎回,
2016-06-07,1.0066,1.0066,0.15%,开放申购,开放赎回,
2016-06-06,1.0051,1.0051,1.81%,开放申购,开放赎回,
2016-06-03,0.9872,0.9872,-0.21%,开放申购,开放赎回,
2016-06-02,0.9893,0.9893,-0.11%,开放申购,开放赎回,
2016-06-01,0.9904,0.9904,0.50%,开放申购,开放赎回,
2016-05-31,0.9855,0.9855,0.57%,开放申购,开放赎回,
2016-05-30,0.9799,0.9799,-0.97%,开放申购,开放赎回,
2016-05-27,0.9895,0.9895,-0.54%,开放申购,开放赎回,
2016-05-26,0.9949,0.9949,0.37%,开放申购,开放赎回,
2016-05-25,0.9912,0.9912,-1.23%,开放申购,开放赎回,
2016-05-24,1.0035,1.0035,-0.51%,开放申购,开放赎回,
2016-05-23,1.0086,1.0086,-0.14%,开放申购,开放赎回,
2016-05-20,1.0100,1.0100,0.01%,开放申购,开放赎回,
2016-05-19,1.0099,1.0099,-0.91%,开放申购,开放赎回,
2016-05-18,1.0192,1.0192,0.00%,开放申购,开放赎回,
2016-05-17,1.0192,1.0192,-0.35%,开放申购,开放赎回,
2016-05-16,1.0228,1.0228,0.44%,开放申购,开放赎回,
2016-05-13,1.0183,1.0183,0.26%,开放申购,开放赎回,
2016-05-12,1.0157,1.0157,-0.15%,开放申购,开放赎回,
2016-05-11,1.0172,1.0172,0.24%,开放申购,开放赎回,
2016-05-10,1.0148,1.0148,-0.48%,开放申购,开放赎回,
2016-05-09,1.0197,1.0197,-0.04%,开放申购,开放赎回,
2016-05-06,1.0201,1.0201,0.14%,开放申购,开放赎回,
2016-05-05,1.0187,1.0187,-0.17%,开放申购,开放赎回,
2016-05-04,1.0204,1.0204,-0.52%,开放申购,开放赎回,
2016-05-03,1.0257,1.0257,0.88%,开放申购,开放赎回,
2016-04-29,1.0168,1.0168,0.89%,开放申购,开放赎回,
2016-04-28,1.0078,1.0078,0.15%,开放申购,开放赎回,
2016-04-27,1.0063,1.0063,0.41%,开放申购,开放赎回,
2016-04-26,1.0022,1.0022,-0.09%,开放申购,开放赎回,
2016-04-25,1.0031,1.0031,-0.20%,开放申购,开放赎回,
2016-04-22,1.0051,1.0051,-0.20%,开放申购,开放赎回,
2016-04-21,1.0071,1.0071,0.22%,开放申购,开放赎回,
2016-04-20,1.0049,1.0049,0.03%,开放申购,开放赎回,
2016-04-19,1.0046,1.0046,0.14%,开放申购,开放赎回,
2016-04-18,1.0032,1.0032,0.32%,开放申购,开放赎回,
2016-04-15,1.0000,1.0000,,开放申购,开放赎回,
2016-04-13,1.0000,1.0000,,封闭期,封闭期,
