净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-03-22,0.7512,0.7512,-2.38%,开放申购,开放赎回,
2016-03-21,0.7695,0.7695,7.50%,开放申购,开放赎回,
2016-03-18,0.7158,0.7158,2.43%,开放申购,开放赎回,
2016-03-17,0.6988,0.6988,1.72%,开放申购,开放赎回,
2016-03-16,0.6870,0.6870,0.79%,开放申购,开放赎回,
2016-03-15,0.6816,0.6816,0.01%,开放申购,开放赎回,
2016-03-14,0.6815,0.6815,1.66%,开放申购,开放赎回,
2016-03-11,0.6704,0.6704,1.22%,开放申购,开放赎回,
2016-03-10,0.6623,0.6623,-2.73%,开放申购,开放赎回,
2016-03-09,0.6809,0.6809,-0.82%,开放申购,开放赎回,
2016-03-08,0.6865,0.6865,0.15%,开放申购,开放赎回,
2016-03-07,0.6855,0.6855,-0.07%,开放申购,开放赎回,
2016-03-04,0.6860,0.6860,1.34%,开放申购,开放赎回,
2016-03-03,0.6769,0.6769,-0.18%,开放申购,开放赎回,
2016-03-02,0.6781,0.6781,4.86%,开放申购,开放赎回,
2016-03-01,0.6467,0.6467,3.06%,开放申购,开放赎回,
2016-02-29,0.6275,0.6275,-2.40%,开放申购,开放赎回,
2016-02-26,0.6429,0.6429,0.91%,开放申购,开放赎回,
2016-02-25,0.6371,0.6371,-7.32%,开放申购,开放赎回,
2016-02-24,0.6874,0.6874,0.53%,开放申购,开放赎回,
2016-02-23,0.6838,0.6838,-1.61%,开放申购,开放赎回,
2016-02-22,0.6950,0.6950,3.52%,开放申购,开放赎回,
2016-02-19,0.6714,0.6714,0.43%,开放申购,开放赎回,
2016-02-18,0.6685,0.6685,-0.13%,开放申购,开放赎回,
2016-02-17,0.6694,0.6694,0.65%,开放申购,开放赎回,
2016-02-16,0.6651,0.6651,3.91%,开放申购,开放赎回,
2016-02-15,0.6401,0.6401,-1.34%,开放申购,开放赎回,
2016-02-05,0.6488,0.6488,-2.32%,开放申购,开放赎回,
2016-02-04,0.6642,0.6642,1.25%,开放申购,开放赎回,
2016-02-03,0.6560,0.6560,-0.74%,开放申购,开放赎回,
2016-02-02,0.6609,0.6609,2.32%,开放申购,开放赎回,
2016-02-01,0.6459,0.6459,-1.75%,开放申购,开放赎回,
2016-01-29,0.6574,0.6574,4.76%,开放申购,开放赎回,
2016-01-28,0.6275,0.6275,-1.66%,开放申购,开放赎回,
2016-01-27,0.6381,0.6381,-1.04%,开放申购,开放赎回,
2016-01-26,0.6448,0.6448,-7.28%,开放申购,开放赎回,
2016-01-25,0.6954,0.6954,0.22%,开放申购,开放赎回,
2016-01-22,0.6939,0.6939,1.05%,开放申购,开放赎回,
2016-01-21,0.6867,0.6867,-3.44%,开放申购,开放赎回,
2016-01-20,0.7112,0.7112,-1.63%,开放申购,开放赎回,
2016-01-19,0.7230,0.7230,2.83%,开放申购,开放赎回,
2016-01-18,0.7031,0.7031,0.10%,开放申购,开放赎回,
2016-01-15,0.7024,0.7024,-2.84%,开放申购,开放赎回,
2016-01-14,0.7229,0.7229,2.19%,开放申购,开放赎回,
2016-01-13,0.7074,0.7074,-0.79%,开放申购,开放赎回,
2016-01-12,0.7130,0.7130,1.39%,开放申购,开放赎回,
2016-01-11,0.7032,0.7032,-6.95%,开放申购,开放赎回,
2016-01-08,0.7557,0.7557,2.27%,开放申购,开放赎回,
2016-01-07,0.7389,0.7389,-7.59%,开放申购,开放赎回,
2016-01-06,0.7996,0.7996,1.15%,开放申购,开放赎回,
2016-01-05,0.7905,0.7905,0.43%,开放申购,开放赎回,
2016-01-04,0.7871,0.7871,-8.00%,开放申购,开放赎回,
2015-12-31,0.8555,0.8555,-0.90%,开放申购,开放赎回,
2015-12-30,0.8633,0.8633,-0.46%,开放申购,开放赎回,
2015-12-29,0.8673,0.8673,1.11%,开放申购,开放赎回,
2015-12-28,0.8578,0.8578,-3.73%,开放申购,开放赎回,
2015-12-25,0.8910,0.8910,0.33%,开放申购,开放赎回,
2015-12-24,0.8881,0.8881,-2.57%,开放申购,开放赎回,
2015-12-23,0.9115,0.9115,1.50%,开放申购,开放赎回,
2015-12-22,0.8980,0.8980,1.07%,开放申购,开放赎回,
2015-12-21,0.8885,0.8885,2.00%,开放申购,开放赎回,
2015-12-18,0.8711,0.8711,-0.56%,开放申购,开放赎回,
2015-12-17,0.8760,0.8760,1.24%,开放申购,开放赎回,
2015-12-16,0.8653,0.8653,0.21%,开放申购,开放赎回,
2015-12-15,0.8635,0.8635,-2.52%,开放申购,开放赎回,
2015-12-14,0.8858,0.8858,7.05%,开放申购,开放赎回,
2015-12-11,0.8275,0.8275,0.35%,开放申购,开放赎回,
2015-12-10,0.8246,0.8246,0.27%,开放申购,开放赎回,
2015-12-09,0.8224,0.8224,0.32%,开放申购,开放赎回,
2015-12-08,0.8198,0.8198,-1.45%,开放申购,开放赎回,
2015-12-07,0.8319,0.8319,-0.99%,开放申购,开放赎回,
2015-12-04,0.8402,0.8402,-2.66%,开放申购,开放赎回,
2015-12-03,0.8632,0.8632,0.22%,开放申购,开放赎回,
2015-12-02,0.8613,0.8613,5.77%,开放申购,开放赎回,
2015-12-01,0.8143,0.8143,0.10%,开放申购,开放赎回,
2015-11-30,0.8135,0.8135,-0.43%,开放申购,开放赎回,
2015-11-27,0.8170,0.8170,-6.89%,开放申购,开放赎回,
2015-11-26,0.8775,0.8775,-0.78%,开放申购,开放赎回,
2015-11-25,0.8844,0.8844,0.36%,开放申购,开放赎回,
2015-11-24,0.8812,0.8812,1.44%,开放申购,开放赎回,
2015-11-23,0.8687,0.8687,-0.90%,开放申购,开放赎回,
2015-11-20,0.8766,0.8766,-1.35%,开放申购,开放赎回,
2015-11-19,0.8886,0.8886,1.96%,开放申购,开放赎回,
2015-11-18,0.8715,0.8715,-2.91%,开放申购,开放赎回,
2015-11-17,0.8976,0.8976,0.74%,开放申购,开放赎回,
2015-11-16,0.8910,0.8910,-0.85%,开放申购,开放赎回,
2015-11-13,0.8986,0.8986,0.38%,开放申购,开放赎回,
2015-11-12,0.8952,0.8952,-1.68%,开放申购,开放赎回,
2015-11-11,0.9105,0.9105,1.19%,开放申购,开放赎回,
2015-11-10,0.8998,0.8998,1.03%,开放申购,开放赎回,
2015-11-09,0.8906,0.8906,-0.72%,开放申购,开放赎回,
2015-11-06,0.8971,0.8971,6.86%,开放申购,开放赎回,
2015-11-05,0.8395,0.8395,5.19%,开放申购,开放赎回,
2015-11-04,0.7981,0.7981,8.54%,开放申购,开放赎回,
2015-11-03,0.7353,0.7353,0.31%,开放申购,开放赎回,
2015-11-02,0.7330,0.7330,-2.38%,开放申购,开放赎回,
2015-10-30,0.7509,0.7509,1.64%,开放申购,开放赎回,
2015-10-29,0.7388,0.7388,-0.24%,开放申购,开放赎回,
2015-10-28,0.7406,0.7406,-3.05%,开放申购,开放赎回,
2015-10-27,0.7639,0.7639,-0.05%,开放申购,开放赎回,
2015-10-26,0.7643,0.7643,1.31%,开放申购,开放赎回,
2015-10-23,0.7544,0.7544,1.82%,开放申购,开放赎回,
2015-10-22,0.7409,0.7409,1.02%,开放申购,开放赎回,
2015-10-21,0.7334,0.7334,-3.51%,开放申购,开放赎回,
2015-10-20,0.7601,0.7601,0.74%,开放申购,开放赎回,
2015-10-19,0.7545,0.7545,1.82%,开放申购,开放赎回,
2015-10-16,0.7410,0.7410,1.81%,开放申购,开放赎回,
2015-10-15,0.7278,0.7278,2.78%,开放申购,开放赎回,
2015-10-14,0.7081,0.7081,-1.37%,开放申购,开放赎回,
2015-10-13,0.7179,0.7179,-0.68%,开放申购,开放赎回,
2015-10-12,0.7228,0.7228,4.63%,开放申购,开放赎回,
2015-10-09,0.6908,0.6908,2.97%,开放申购,开放赎回,
2015-10-08,0.6709,0.6709,3.45%,开放申购,开放赎回,
2015-09-30,0.6485,0.6485,0.15%,开放申购,开放赎回,
2015-09-29,0.6475,0.6475,-1.51%,开放申购,开放赎回,
2015-09-28,0.6574,0.6574,0.52%,开放申购,开放赎回,
2015-09-25,0.6540,0.6540,-2.24%,开放申购,开放赎回,
2015-09-24,0.6690,0.6690,0.80%,开放申购,开放赎回,
2015-09-23,0.6637,0.6637,-3.41%,开放申购,开放赎回,
2015-09-22,0.6871,0.6871,3.14%,开放申购,开放赎回,
2015-09-21,0.6662,0.6662,1.35%,开放申购,开放赎回,
2015-09-18,0.6573,0.6573,0.64%,开放申购,开放赎回,
2015-09-17,0.6531,0.6531,-2.52%,开放申购,开放赎回,
2015-09-16,0.6700,0.6700,5.74%,开放申购,开放赎回,
2015-09-15,0.6336,0.6336,-3.65%,开放申购,开放赎回,
2015-09-14,0.6576,0.6576,-2.78%,开放申购,开放赎回,
2015-09-11,0.6764,0.6764,-0.72%,开放申购,开放赎回,
2015-09-10,0.6813,0.6813,-1.84%,开放申购,开放赎回,
2015-09-09,0.6941,0.6941,2.59%,开放申购,开放赎回,
2015-09-08,0.6766,0.6766,3.22%,开放申购,开放赎回,
2015-09-07,0.6555,0.6555,-2.44%,开放申购,开放赎回,
2015-09-02,0.6719,0.6719,-0.71%,开放申购,开放赎回,
2015-09-01,0.6767,0.6767,1.26%,开放申购,开放赎回,
2015-08-31,0.6683,0.6683,-0.96%,开放申购,开放赎回,
2015-08-28,0.6748,0.6748,3.72%,开放申购,开放赎回,
2015-08-27,0.6506,0.6506,7.59%,开放申购,开放赎回,
2015-08-26,0.6047,0.6047,-1.03%,开放申购,开放赎回,
2015-08-25,0.6110,0.6110,-7.75%,开放申购,开放赎回,
2015-08-24,0.6623,0.6623,-8.97%,开放申购,开放赎回,
2015-08-21,0.7276,0.7276,-6.20%,开放申购,开放赎回,
2015-08-20,0.7757,0.7757,-3.85%,开放申购,开放赎回,
2015-08-19,0.8068,0.8068,1.04%,开放申购,开放赎回,
2015-08-18,0.7985,0.7985,-6.07%,开放申购,开放赎回,
2015-08-17,0.8501,0.8501,-1.78%,开放申购,开放赎回,
2015-08-14,0.8655,0.8655,0.65%,开放申购,开放赎回,
2015-08-13,0.8599,0.8599,0.99%,开放申购,开放赎回,
2015-08-12,0.8515,0.8515,-0.98%,开放申购,开放赎回,
2015-08-11,0.8599,0.8599,-1.24%,开放申购,开放赎回,
2015-08-10,0.8707,0.8707,5.74%,开放申购,开放赎回,
2015-08-07,0.8234,0.8234,1.59%,开放申购,开放赎回,
2015-08-06,0.8105,0.8105,-2.11%,开放申购,开放赎回,
2015-08-05,0.8280,0.8280,-2.74%,开放申购,开放赎回,
2015-08-04,0.8513,0.8513,2.00%,开放申购,开放赎回,
2015-08-03,0.8346,0.8346,0.54%,开放申购,开放赎回,
2015-07-31,0.8301,0.8301,-0.24%,开放申购,开放赎回,
2015-07-30,0.8321,0.8321,-3.77%,开放申购,开放赎回,
2015-07-29,0.8647,0.8647,0.16%,开放申购,开放赎回,
2015-07-28,0.8633,0.8633,2.71%,开放申购,开放赎回,
2015-07-27,0.8405,0.8405,-8.75%,开放申购,开放赎回,
2015-07-24,0.9211,0.9211,-2.68%,开放申购,开放赎回,
2015-07-23,0.9465,0.9465,2.70%,开放申购,开放赎回,
2015-07-22,0.9216,0.9216,-1.59%,开放申购,开放赎回,
2015-07-21,0.9365,0.9365,0.22%,开放申购,开放赎回,
2015-07-20,0.9344,0.9344,-1.36%,开放申购,开放赎回,
2015-07-17,0.9473,0.9473,3.94%,开放申购,开放赎回,
2015-07-16,0.9114,0.9114,-0.05%,开放申购,开放赎回,
2015-07-15,0.9119,0.9119,-4.20%,开放申购,开放赎回,
2015-07-14,0.9519,0.9519,-4.65%,开放申购,开放赎回,
2015-07-13,0.9983,0.9983,0.65%,开放申购,开放赎回,
2015-07-10,0.9919,0.9919,5.36%,开放申购,开放赎回,
2015-07-09,0.9414,0.9414,7.14%,开放申购,开放赎回,
2015-07-08,0.8787,0.8787,-7.62%,开放申购,开放赎回,
2015-07-07,0.9512,0.9512,-0.35%,开放申购,开放赎回,
2015-07-06,0.9545,0.9545,5.69%,开放申购,开放赎回,
2015-07-03,0.9031,0.9031,,封闭期,封闭期,
2015-06-30,1.0000,1.0000,,封闭期,封闭期,
