净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-05-13,0.5670,0.5670,-1.22%,开放申购,开放赎回,
2016-05-12,0.5740,0.5740,1.59%,开放申购,开放赎回,
2016-05-11,0.5650,0.5650,-2.08%,开放申购,开放赎回,
2016-05-10,0.5770,0.5770,-0.86%,开放申购,开放赎回,
2016-05-09,0.5820,0.5820,-3.00%,开放申购,开放赎回,
2016-05-06,0.6000,0.6000,-4.76%,开放申购,开放赎回,
2016-05-05,0.6300,0.6300,1.12%,开放申购,开放赎回,
2016-05-04,0.6230,0.6230,-0.48%,开放申购,开放赎回,
2016-05-03,0.6260,0.6260,4.16%,开放申购,开放赎回,
2016-04-29,0.6010,0.6010,0.50%,开放申购,开放赎回,
2016-04-28,0.5980,0.5980,0.34%,开放申购,开放赎回,
2016-04-27,0.5960,0.5960,-0.83%,开放申购,开放赎回,
2016-04-26,0.6010,0.6010,1.52%,开放申购,开放赎回,
2016-04-25,0.5920,0.5920,-1.00%,开放申购,开放赎回,
2016-04-22,0.5980,0.5980,1.36%,开放申购,开放赎回,
2016-04-21,0.5900,0.5900,-1.67%,开放申购,开放赎回,
2016-04-20,0.6000,0.6000,-5.81%,开放申购,开放赎回,
2016-04-19,0.6370,0.6370,0.16%,开放申购,开放赎回,
2016-04-18,0.6360,0.6360,-2.00%,开放申购,开放赎回,
2016-04-15,0.6490,0.6490,-0.92%,开放申购,开放赎回,
2016-04-14,0.6550,0.6550,1.39%,开放申购,开放赎回,
2016-04-13,0.6460,0.6460,1.25%,开放申购,开放赎回,
2016-04-12,0.6380,0.6380,-0.47%,开放申购,开放赎回,
2016-04-11,0.6410,0.6410,1.42%,开放申购,开放赎回,
2016-04-08,0.6320,0.6320,-1.56%,开放申购,开放赎回,
2016-04-07,0.6420,0.6420,-2.28%,开放申购,开放赎回,
2016-04-06,0.6570,0.6570,0.77%,开放申购,开放赎回,
2016-04-05,0.6520,0.6520,3.82%,开放申购,开放赎回,
2016-04-01,0.6280,0.6280,-0.63%,开放申购,开放赎回,
2016-03-31,0.6320,0.6320,0.16%,开放申购,开放赎回,
2016-03-30,0.6310,0.6310,5.17%,开放申购,开放赎回,
2016-03-29,0.6000,0.6000,-2.76%,开放申购,开放赎回,
2016-03-28,0.6170,0.6170,-0.80%,开放申购,开放赎回,
2016-03-25,0.6220,0.6220,-1.11%,开放申购,开放赎回,
2016-03-24,0.6290,0.6290,-0.94%,开放申购,开放赎回,
2016-03-23,0.6350,0.6350,2.09%,开放申购,开放赎回,
2016-03-22,0.6220,0.6220,-0.64%,开放申购,开放赎回,
2016-03-21,0.6260,0.6260,3.13%,开放申购,开放赎回,
2016-03-18,0.6070,0.6070,4.66%,开放申购,开放赎回,
2016-03-17,0.5800,0.5800,3.57%,开放申购,开放赎回,
2016-03-16,0.5600,0.5600,0.90%,开放申购,开放赎回,
2016-03-15,0.5550,0.5550,0.00%,开放申购,开放赎回,
2016-03-14,0.5550,0.5550,3.35%,开放申购,开放赎回,
2016-03-11,0.5370,0.5370,0.19%,开放申购,开放赎回,
2016-03-10,0.5360,0.5360,-2.01%,开放申购,开放赎回,
2016-03-09,0.5470,0.5470,-2.50%,开放申购,开放赎回,
2016-03-08,0.5610,0.5610,1.08%,开放申购,开放赎回,
2016-03-07,0.5550,0.5550,2.02%,开放申购,开放赎回,
2016-03-04,0.5440,0.5440,-3.03%,开放申购,开放赎回,
2016-03-03,0.5610,0.5610,-0.18%,开放申购,开放赎回,
2016-03-02,0.5620,0.5620,4.85%,开放申购,开放赎回,
2016-03-01,0.5360,0.5360,1.13%,开放申购,开放赎回,
2016-02-29,0.5300,0.5300,-7.34%,开放申购,开放赎回,
2016-02-26,0.5720,0.5720,-2.39%,开放申购,开放赎回,
2016-02-25,0.5860,0.5860,-8.29%,开放申购,开放赎回,
2016-02-24,0.6390,0.6390,-2.44%,开放申购,开放赎回,
2016-02-23,0.6550,0.6550,-1.36%,开放申购,开放赎回,
2016-02-22,0.6640,0.6640,1.07%,开放申购,开放赎回,
2016-02-19,0.6570,0.6570,0.31%,开放申购,开放赎回,
2016-02-18,0.6550,0.6550,-1.21%,开放申购,开放赎回,
2016-02-17,0.6630,0.6630,0.76%,开放申购,开放赎回,
2016-02-16,0.6580,0.6580,5.96%,开放申购,开放赎回,
2016-02-15,0.6210,0.6210,0.81%,开放申购,开放赎回,
2016-02-05,0.6160,0.6160,-2.22%,开放申购,开放赎回,
2016-02-04,0.6300,0.6300,2.27%,开放申购,开放赎回,
2016-02-03,0.6160,0.6160,0.33%,开放申购,开放赎回,
2016-02-02,0.6140,0.6140,4.24%,开放申购,开放赎回,
2016-02-01,0.5890,0.5890,-1.83%,开放申购,开放赎回,
2016-01-29,0.6000,0.6000,4.17%,开放申购,开放赎回,
2016-01-28,0.5760,0.5760,-5.57%,开放申购,开放赎回,
2016-01-27,0.6100,0.6100,-3.79%,开放申购,开放赎回,
2016-01-26,0.6340,0.6340,-7.98%,开放申购,开放赎回,
2016-01-25,0.6890,0.6890,1.17%,开放申购,开放赎回,
2016-01-22,0.6810,0.6810,1.49%,开放申购,开放赎回,
2016-01-21,0.6710,0.6710,-4.82%,开放申购,开放赎回,
2016-01-20,0.7050,0.7050,-0.98%,开放申购,开放赎回,
2016-01-19,0.7120,0.7120,3.94%,开放申购,开放赎回,
2016-01-18,0.6850,0.6850,3.63%,开放申购,开放赎回,
2016-01-15,0.6610,0.6610,-2.79%,开放申购,开放赎回,
2016-01-14,0.6800,0.6800,5.59%,开放申购,开放赎回,
2016-01-13,0.6440,0.6440,-5.57%,开放申购,开放赎回,
2016-01-12,0.6820,0.6820,-1.02%,开放申购,开放赎回,
2016-01-11,0.6890,0.6890,-8.26%,开放申购,开放赎回,
2016-01-08,0.7510,0.7510,0.94%,开放申购,开放赎回,
2016-01-07,0.7440,0.7440,-9.27%,开放申购,开放赎回,
2016-01-06,0.8200,0.8200,3.54%,开放申购,开放赎回,
2016-01-05,0.7920,0.7920,-3.30%,开放申购,开放赎回,
2016-01-04,0.8190,0.8190,-9.00%,开放申购,开放赎回,
2015-12-31,0.9000,0.9000,-2.17%,开放申购,开放赎回,
2015-12-30,0.9200,0.9200,0.99%,开放申购,开放赎回,
2015-12-29,0.9110,0.9110,1.79%,开放申购,开放赎回,
2015-12-28,0.8950,0.8950,-0.67%,开放申购,开放赎回,
2015-12-25,0.9010,0.9010,-0.22%,开放申购,开放赎回,
2015-12-24,0.9030,0.9030,-0.44%,开放申购,开放赎回,
2015-12-23,0.9070,0.9070,-1.41%,开放申购,开放赎回,
2015-12-22,0.9200,0.9200,1.77%,开放申购,开放赎回,
2015-12-21,0.9040,0.9040,0.00%,开放申购,开放赎回,
2015-12-18,0.9040,0.9040,0.33%,开放申购,开放赎回,
2015-12-17,0.9010,0.9010,3.92%,开放申购,开放赎回,
2015-12-16,0.8670,0.8670,1.29%,开放申购,开放赎回,
2015-12-15,0.8560,0.8560,2.64%,开放申购,开放赎回,
2015-12-14,0.8340,0.8340,1.58%,开放申购,开放赎回,
2015-12-11,0.8210,0.8210,-0.73%,开放申购,开放赎回,
2015-12-10,0.8270,0.8270,0.85%,开放申购,开放赎回,
2015-12-09,0.8200,0.8200,-1.20%,开放申购,开放赎回,
2015-12-08,0.8300,0.8300,-0.84%,开放申购,开放赎回,
2015-12-07,0.8370,0.8370,1.95%,开放申购,开放赎回,
2015-12-04,0.8210,0.8210,-0.36%,开放申购,开放赎回,
2015-12-03,0.8240,0.8240,3.91%,开放申购,开放赎回,
2015-12-02,0.7930,0.7930,-1.61%,开放申购,开放赎回,
2015-12-01,0.8060,0.8060,-2.18%,开放申购,开放赎回,
2015-11-30,0.8240,0.8240,0.24%,开放申购,开放赎回,
2015-11-27,0.8220,0.8220,-6.91%,开放申购,开放赎回,
2015-11-26,0.8830,0.8830,-1.12%,开放申购,开放赎回,
2015-11-25,0.8930,0.8930,2.88%,开放申购,开放赎回,
2015-11-24,0.8680,0.8680,1.28%,开放申购,开放赎回,
2015-11-23,0.8570,0.8570,-0.81%,开放申购,开放赎回,
2015-11-20,0.8640,0.8640,2.86%,开放申购,开放赎回,
2015-11-19,0.8400,0.8400,3.70%,开放申购,开放赎回,
2015-11-18,0.8100,0.8100,-2.29%,开放申购,开放赎回,
2015-11-17,0.8290,0.8290,-1.66%,开放申购,开放赎回,
2015-11-16,0.8430,0.8430,3.06%,开放申购,开放赎回,
2015-11-13,0.8180,0.8180,-2.62%,开放申购,开放赎回,
2015-11-12,0.8400,0.8400,0.00%,开放申购,开放赎回,
2015-11-11,0.8400,0.8400,0.96%,开放申购,开放赎回,
2015-11-10,0.8320,0.8320,-0.36%,开放申购,开放赎回,
2015-11-09,0.8350,0.8350,1.95%,开放申购,开放赎回,
2015-11-06,0.8190,0.8190,4.20%,开放申购,开放赎回,
2015-11-05,0.7860,0.7860,-0.25%,开放申购,开放赎回,
2015-11-04,0.7880,0.7880,6.06%,开放申购,开放赎回,
2015-11-03,0.7430,0.7430,-0.93%,开放申购,开放赎回,
2015-11-02,0.7500,0.7500,-1.83%,开放申购,开放赎回,
2015-10-30,0.7640,0.7640,-0.26%,开放申购,开放赎回,
2015-10-29,0.7660,0.7660,1.06%,开放申购,开放赎回,
2015-10-28,0.7580,0.7580,-3.19%,开放申购,开放赎回,
2015-10-27,0.7830,0.7830,2.49%,开放申购,开放赎回,
2015-10-26,0.7640,0.7640,0.66%,开放申购,开放赎回,
2015-10-23,0.7590,0.7590,2.71%,开放申购,开放赎回,
2015-10-22,0.7390,0.7390,4.53%,开放申购,开放赎回,
2015-10-21,0.7070,0.7070,-7.34%,开放申购,开放赎回,
2015-10-20,0.7630,0.7630,2.83%,开放申购,开放赎回,
2015-10-19,0.7420,0.7420,-0.93%,开放申购,开放赎回,
2015-10-16,0.7490,0.7490,1.77%,开放申购,开放赎回,
2015-10-15,0.7360,0.7360,4.25%,开放申购,开放赎回,
2015-10-14,0.7060,0.7060,-1.26%,开放申购,开放赎回,
2015-10-13,0.7150,0.7150,1.56%,开放申购,开放赎回,
2015-10-12,0.7040,0.7040,4.61%,开放申购,开放赎回,
2015-10-09,0.6730,0.6730,2.59%,开放申购,开放赎回,
2015-10-08,0.6560,0.6560,5.47%,开放申购,开放赎回,
2015-09-30,0.6220,0.6220,0.48%,开放申购,开放赎回,
2015-09-29,0.6190,0.6190,-2.06%,开放申购,开放赎回,
2015-09-28,0.6320,0.6320,3.95%,开放申购,开放赎回,
2015-09-25,0.6080,0.6080,-5.30%,开放申购,开放赎回,
2015-09-24,0.6420,0.6420,1.42%,开放申购,开放赎回,
2015-09-23,0.6330,0.6330,-0.47%,开放申购,开放赎回,
2015-09-22,0.6360,0.6360,0.32%,开放申购,开放赎回,
2015-09-21,0.6340,0.6340,4.79%,开放申购,开放赎回,
2015-09-18,0.6050,0.6050,2.20%,开放申购,开放赎回,
2015-09-17,0.5920,0.5920,-1.50%,开放申购,开放赎回,
2015-09-16,0.6010,0.6010,8.29%,开放申购,开放赎回,
2015-09-15,0.5550,0.5550,-7.19%,开放申购,开放赎回,
2015-09-14,0.5980,0.5980,-7.43%,开放申购,开放赎回,
2015-09-11,0.6460,0.6460,1.10%,开放申购,开放赎回,
2015-09-10,0.6390,0.6390,-1.99%,开放申购,开放赎回,
2015-09-09,0.6520,0.6520,3.66%,开放申购,开放赎回,
2015-09-08,0.6290,0.6290,5.71%,开放申购,开放赎回,
2015-09-07,0.5950,0.5950,0.34%,开放申购,开放赎回,
2015-09-02,0.5930,0.5930,-1.98%,开放申购,开放赎回,
2015-09-01,0.6050,0.6050,-5.62%,开放申购,开放赎回,
2015-08-31,0.6410,0.6410,-3.03%,开放申购,开放赎回,
2015-08-28,0.6610,0.6610,6.10%,开放申购,开放赎回,
2015-08-27,0.6230,0.6230,6.13%,开放申购,开放赎回,
2015-08-26,0.5870,0.5870,-3.45%,开放申购,开放赎回,
2015-08-25,0.6080,0.6080,-7.46%,开放申购,开放赎回,
2015-08-24,0.6570,0.6570,-7.46%,开放申购,开放赎回,
2015-08-21,0.7100,0.7100,-6.82%,开放申购,开放赎回,
2015-08-20,0.7620,0.7620,-4.03%,开放申购,开放赎回,
2015-08-19,0.7940,0.7940,2.45%,开放申购,开放赎回,
2015-08-18,0.7750,0.7750,-7.96%,开放申购,开放赎回,
2015-08-17,0.8420,0.8420,1.08%,开放申购,开放赎回,
2015-08-14,0.8330,0.8330,-0.83%,开放申购,开放赎回,
2015-08-13,0.8400,0.8400,3.07%,开放申购,开放赎回,
2015-08-12,0.8150,0.8150,-3.09%,开放申购,开放赎回,
2015-08-11,0.8410,0.8410,0.00%,开放申购,开放赎回,
2015-08-10,0.8410,0.8410,5.52%,开放申购,开放赎回,
2015-08-07,0.7970,0.7970,3.78%,开放申购,开放赎回,
2015-08-06,0.7680,0.7680,0.79%,开放申购,开放赎回,
2015-08-05,0.7620,0.7620,0.26%,开放申购,开放赎回,
2015-08-04,0.7600,0.7600,7.04%,开放申购,开放赎回,
2015-08-03,0.7100,0.7100,-6.70%,开放申购,开放赎回,
2015-07-31,0.7610,0.7610,-3.30%,开放申购,开放赎回,
2015-07-30,0.7870,0.7870,-2.48%,开放申购,开放赎回,
2015-07-29,0.8070,0.8070,5.63%,开放申购,开放赎回,
2015-07-28,0.7640,0.7640,-2.92%,开放申购,开放赎回,
2015-07-27,0.7870,0.7870,-8.17%,开放申购,开放赎回,
2015-07-24,0.8570,0.8570,-0.70%,开放申购,开放赎回,
2015-07-23,0.8630,0.8630,3.60%,开放申购,开放赎回,
2015-07-22,0.8330,0.8330,0.85%,开放申购,开放赎回,
2015-07-21,0.8260,0.8260,-0.12%,开放申购,开放赎回,
2015-07-20,0.8270,0.8270,3.25%,开放申购,开放赎回,
2015-07-17,0.8010,0.8010,6.37%,开放申购,开放赎回,
2015-07-16,0.7530,0.7530,3.72%,开放申购,开放赎回,
2015-07-15,0.7260,0.7260,-5.22%,开放申购,开放赎回,
2015-07-14,0.7660,0.7660,2.41%,开放申购,开放赎回,
2015-07-13,0.7480,0.7480,2.89%,开放申购,开放赎回,
2015-07-10,0.7270,0.7270,2.11%,开放申购,开放赎回,
2015-07-09,0.7120,0.7120,1.57%,开放申购,开放赎回,
2015-07-08,0.7010,0.7010,-1.96%,开放申购,开放赎回,
2015-07-07,0.7150,0.7150,-2.05%,开放申购,开放赎回,
2015-07-06,0.7300,0.7300,-2.67%,开放申购,开放赎回,
2015-07-03,0.7500,0.7500,-2.72%,开放申购,开放赎回,
2015-07-02,0.7710,0.7710,-4.22%,开放申购,开放赎回,
2015-07-01,0.8050,0.8050,-4.51%,开放申购,开放赎回,
2015-06-30,0.8430,0.8430,3.95%,开放申购,开放赎回,
2015-06-29,0.8110,0.8110,-5.48%,开放申购,开放赎回,
2015-06-26,0.8580,0.8580,-8.24%,开放申购,开放赎回,
2015-06-25,0.9350,0.9350,-5.27%,开放申购,开放赎回,
2015-06-24,0.9870,0.9870,-0.20%,开放申购,开放赎回,
2015-06-23,0.9890,0.9890,0.20%,开放申购,开放赎回,
2015-06-19,0.9870,0.9870,-6.53%,开放申购,开放赎回,
2015-06-18,1.0560,1.0560,-3.74%,开放申购,开放赎回,
2015-06-17,1.0970,1.0970,3.30%,开放申购,开放赎回,
2015-06-16,1.0620,1.0620,-4.50%,开放申购,开放赎回,
2015-06-15,1.1120,1.1120,-3.89%,开放申购,开放赎回,
2015-06-12,1.1570,1.1570,0.78%,开放申购,开放赎回,
2015-06-11,1.1480,1.1480,0.53%,开放申购,开放赎回,
2015-06-10,1.1420,1.1420,4.01%,开放申购,开放赎回,
2015-06-09,1.0980,1.0980,-0.36%,开放申购,开放赎回,
2015-06-08,1.1020,1.1020,-3.42%,开放申购,开放赎回,
2015-06-05,1.1410,1.1410,-1.21%,开放申购,开放赎回,
2015-06-04,1.1550,1.1550,-0.26%,开放申购,开放赎回,
2015-06-03,1.1580,1.1580,,封闭期,封闭期,
2015-06-01,1.1070,1.1070,5.33%,封闭期,封闭期,
2015-05-29,1.0510,1.0510,,封闭期,封闭期,
2015-05-22,1.0790,1.0790,,封闭期,封闭期,
2015-05-15,1.0260,1.0260,,封闭期,封闭期,
2015-05-08,1.0000,1.0000,,封闭期,封闭期,
2015-04-30,0.9970,0.9970,,封闭期,封闭期,
2015-04-28,1.0000,1.0000,,封闭期,封闭期,
